post/keyword,comment/tweet,username,majority_sent,lang_id
krisis air water crisis _output3,I wish kerajaan Terengganu boleh explain mcm ni pd rakyat time krisis air hari tu. Tp dia buat ceramah pulak suruh sabar and solat hajat. Why do i live in this mess?😔 Rohokkkk weyh jadi org Tranung. https://t.co/AmzCbAA65N,5a089dda-9ca,negative,cm
krisis air water crisis _output3,Kalau di negara barat Jepun Korea hatta Cina sekalipun kalau berlaku berkali2 gangguan air seperti di Selangor ini MB Selangor kena letak jawatan tak mampu tadbir negeri jngn mendera rakyat dgn krisis air https://t.co/lkRpClD9ff,8069599f-3a0,negative,my
krisis air water crisis _output3,Krisis air di Selangor 🤌🏻,14f256f1-80e,negative,my
krisis air water crisis _output3,"@3bcf51e1-213 Angan2 mat jenin, selesaikan krisis air bersih utk rakyat kelantan dulu",23e27d93-2ce,negative,my
krisis air water crisis _output3,Krisis air di Terengganu semakin meruncing. Katanya mengambil masa yg lebih lama utk dibaiki. Yg kepala hangguk ni duk suruh sabar dengan ujian. Dia ingat apa? Cuba kau fikir lah kalau org yg sakit dan ada anak kecil mcm mana. Bodoh betul.,5a089dda-9ca,negative,my
krisis air water crisis _output3,"Tak payah ckp air Kelantan la,krisis air terburuk di Terengganu baru ni pon,tak nampak muka yg hujung skali tu. Time berpolitik,ayuh!😒 https://t.co/jB7rscF7sd",5a089dda-9ca,negative,cm
krisis air water crisis _output3,"Begitulah bila rakyat tgh bergelut dgn krisis air,muka MB pon tak nampak,tp bab kuasa tiba-tiba muncul. https://t.co/wFyDyursrM",5a089dda-9ca,negative,my
krisis air water crisis _output3,Negeri mana tengah ada krisis air? Tapi pejabat mb sibuk buat report polis,a87f2cb9-544,negative,my
krisis air water crisis _output3,"Krisis air terburuk di Terengganu,katanya bakal pulih Sabtu ni. Janji hari ni. So,kmi decide utk boreng air,sebab sampai bila nk lari duduk hotel dan homestay? Dah almost 2 minggu kot. Sedih tau bila takde air berterusan ni,tp time sakit mcm ni. https://t.co/utFcMzot7L",5a089dda-9ca,negative,cm
krisis air water crisis _output3,"Kata rabu settle krisis air. Pastuh tetibe, sampai 16 hari bulan baru semuanya ok. Lah? Cerita apa ini mat?",5ddcce2a-823,negative,my
krisis air water crisis _output3,"Kerajaan Terengganu yg gagal ni igt 2 bulan boleh compensate ke kessusahan kami? Lori SATU skali je masuk kawasan perumahan,lepas tu hilang. Nsb baik jiran baik hati,pakat2 share air boreng. Ye,krisis berlaku,tp tlglah cerdik sikit in handling it. Bygkan org yg tak mampu. https://t.co/cw7MWxEg35",5a089dda-9ca,negative,cm
krisis air water crisis _output3,"Di Selangor, bekalan air kerap terputus. Di Kelantan pula, air keruh macam teh tarik. Salah siapa sebenarnya? Di mana silapnya? Apa kita boleh buat untuk selesaikan krisis air ni?",0f1faf08-892,negative,my
krisis air water crisis _output3,"Takyah.. kitorang kat nilai ni relaks air ok, taknak ada krisis takde air ye. Sila jangan kacau Nilai. Nilai tetap N9 ye.. taknak selangor. Titik https://t.co/xmxZi1o3ta",cd7e174e-3dd,positive,cm
krisis air water crisis _output3,Done mandi kat toilet bawah. Teringat pulak zaman zaman krisis air 97 mandi kat masjid bangsar.,15fe1b01-b0d,neutral,cm
krisis air water crisis _output3,Selangor water crisis issue more critical than 1MDB issue. https://t.co/BQWLBzs6KG,25ccfa3d-16e,negative,en
krisis air water crisis _output3,@69189d22-932 @6a5cf0d9-241 Selangor water crisis issue more critical than 1MDB issue.,25ccfa3d-16e,negative,en
krisis air water crisis _output3,The fight for fresh water soon will make a crisis? Some foreign countries now treat their fresh water as commodity n can be trade on stock market. https://t.co/lksHNEyLem,6458c306-fb7,negative,en
krisis air water crisis _output3,Situation in Malaysia Covid 19 - Ust Ebit Lew tolong Krisis Zoo Negara - Ust Ebit Lew Tolong Pencemaran air Selangor - Ust Ebit Lew tolong Banjir - Ust Ebit Lew tolong Dimanakah menteri2 dalam Malaysia ni ??,b70ccd14-681,negative,cm
krisis air water crisis _output3,Kami sedang membuat kajian mengenai krisis kemarau yang memberi kesan kepada bekalan air di bandaraya Kuala Lumpur. Sasaran responden kami ialah *wakil isi rumah di bandaraya Kuala Lumpur*,0d564127-e49,neutral,my
krisis air water crisis _output4,"5. Samy’s favorite quote on national television – “Toll naik sikit, marah sama saya. You ingat ini semua toll saya punya bapak punya kah?!” 6. During the water shortage crisis – “Semua orang diminta jangan membuang aiyeer”",b01d2c1f-28b,negative,cm
krisis air water crisis _output4,@35b34bd3-0af Green is only colour to avoid climate change and food n water crisis. Wake up all greedy governments. Or we will one day die standing 🧍‍♀️.,a4761fd6-140,negative,en
krisis air water crisis _output4,"Just preordered this water pump and I wasnt particularly looking at the connection because most came with the wires exposed, I am so dead because I need to connect it to 12v cigarette lighter type of plug!No!!!!!! I'm in a crisis!!!!! 😵‍💫😵‍💫😵‍💫😵‍💫 https://t.co/tdaUny8Qp2",5dc1dba7-301,negative,en
krisis air water crisis _output4,Terbaca ade org dok sibuk mengata pasal negeri byk krisis air.. masa org usik negeri dia.. pastu tgk location dia… lahhhhh duduk kt negeri krisis air jugek… apsal tak duduk negeri dia je yg best tu? Toxic ppl..,aa478fa3-7c8,negative,cm
krisis air water crisis _output4,"Pindah paip utama bekalan air berdiameter 1,100 mm di jajaran Lebuh Raya Pan Borneo Pakej 11 elak insiden krisis bekalan air di Miri berulang. - Datuk Julaihi Narawi, Menteri Utiliti dan Telekomunikasi Sarawak https://t.co/GMfGilIWDd https://t.co/z8xg5ZCUEP",78154307-d06,positive,my
krisis air water crisis _output4,"Whenever flood happen, it is a crisis n a lot of grave consequences follow after that. Loss of property, mortality, risk of water borne diseases etc. It takes a lot of human resources to restore the condition back to normal. The country's economy also can be affected",b22a7bff-032,neutral,en
krisis air water crisis _output4,"Sebagai pengguna, beberapa persoalan mungkin timbul mengenai isu ini seperti ""apakah risiko krisis air ke atas kita dan apakah tindakan yang telah diambil oleh operator air untuk menangani isu tersebut?"" Oleh itu, ketahui lebih lanjut tentang krisis air daripada infografik ini.",db4369f7-bdb,positive,my
krisis air water crisis _output4,Krisis air (atau ditakrifkan sebagai kekurangan air) ialah keadaan bekalan air tawar yang tidak mencukupi untuk memenuhi permintaan penggunaan air. #AirSelangor #WaterSustainability https://t.co/eyRkPA4qrZ,db4369f7-bdb,neutral,cm
krisis air water crisis _output4,Aduhai. Takkan baru 1st time masuk pulau. Water distruption. Not water crisis. Water crisis tu Republic of Nasi Kerabu. Jgn bagi org lain risau,76121485-a54,negative,cm
krisis air water crisis _output4,"For once, boleh x ak duduk tempat yg ade continuous uninterupted water supply. From PD to Maraqah to Sibu. Sentiasa dibelenggu krisis air tak kesudahan. Dah bosan mandi air tadah weyh.",84f047b3-3c5,negative,cm
krisis air water crisis _output4,Krisis air mineral. Boleh pulak lupa🤦‍♂️. Confirm deyhdrated esok ni,827a9adb-4e5,negative,cm
krisis air water crisis _output4,Dak sekarang ni ada krisis air mineral ka apa p speedmart habi p kk mart ssbaik ada sikit lah tapi. Jangan kang aku buat ritual pabggil hujan tadah botol,bf06a1f6-b93,negative,my
krisis air water crisis _output4,"@fcef8bcc-87f Almari tak muat tu betul😭.Waktu krisis air,stok kain baju boleh bertukar lagi tiap hari tanpa cuci.boleh bertahan tak cuci baju sebulan😭.",16c58ed6-ee7,negative,cm
krisis ekonomi economic crisis _output1,"di sebuah negara yg jauh nun disana pulak, menjadikan rakyat mereka sebagai mangsa korban utk hadapi krisis ekonomi. https://t.co/8dlW9TRXBK",38c8c8eb-5fe,negative,my
krisis ekonomi economic crisis _output1,"Mengemis mintak duit rawatan kucing, guna iphone. Komplen harga nasi lemak mahal pun guna iphone. Aku perati je ni tanda-tanda krisis ekonomi 2020. 😂😂😂",ee01ae2f-76d,negative,cm
krisis ekonomi economic crisis _output1,Expected to be that low due to multiple global economic crisis including the unresolved US-China trade tensions and geopolitical uncertainties. Jangan laa bising & blame gov je instead invest la kat tempat lain jugak.. Tan Sri Zeti tau la apa dia buat.. #justsaying 💁‍♂️🙇‍♂️ https://t.co/Xf6GHzB7FV,6f17a858-20d,negative,cm
krisis ekonomi economic crisis _output1,Aku baru nak start bergaji woii..awat malang nau nasib ni ha..kena krisis ekonomi pulak...dulu kena tibai ngan inflasi dah😭 https://t.co/Mjoq2cb6As,49a143a3-dda,negative,cm
krisis ekonomi economic crisis _output1,"Fokuskan kepada penciptaan pekerjaan, peningkatan gaji serta pelaburan awam. Tapi kalau Menteri Ekonomi masih dengan isu semburit serta hal ehwal dalam parti dan juga krisis bersama Presidennya, bukankah itu satu kerugian. https://t.co/Th3ZafoQlD",1da44f74-59f,negative,my
krisis ekonomi economic crisis _output1,"Sebenonya, para ahli ekonomi dah memang kabo, akan berlakunya juga krisis. Kamu rasa macam tak ada pun memang ada. Yang penting, berbelanjalah. Sebab orang kaya ada duit, bukan berbelanja di dalam negara. Jadi, perbelanjaan awam yang penting. Ekonomi baru bergerak.",1da44f74-59f,negative,my
krisis ekonomi economic crisis _output1,Artikel ini yang sesuai dengan Krisis Ekonomi Dunia 2020. https://t.co/mTkz5QQA9t https://t.co/r6YVAKpE3A,1da44f74-59f,neutral,my
krisis ekonomi economic crisis _output1,"@9ffb2322-94a Krisis ekonomi 😂 but idk why, does it make any difference at all?",66914b1c-226,negative,en
krisis ekonomi economic crisis _output1,"https://t.co/Foa2i7Lz45 Proof that in 1998 Chin Peng told the author, the Asian Economic Crisis is the time for Parti Komunis Malaya to regroup. Is this not enough to say he breached 1989 Peace Treaty? Does this qualify as reasonable ground to fear him & his dangerous ideology? https://t.co/0MOw5nYpnT",25a12098-b43,negative,en
krisis ekonomi economic crisis _output1,@78c69efd-285 @1b97962d-5be @a7f555f3-4e4 @55938242-aaf Kumar Ramakrishna who met Chin Peng wrote that Chin Peng stated how the asian economic crisis is the time for PKM to regroup https://t.co/Foa2i7Lz45. Doesnt this count as another main reason for refusing him to come back even as tourist? https://t.co/vstCUlicWC,25a12098-b43,negative,en
krisis ekonomi economic crisis _output1,"@5e6a5aec-00e Sama. Bila stock market jatuh, american house investment pon jatuh gak sbb one of the investment instrumen dlm mortgage companies ni bnyk invest dlm stock market. Dia terkesan jugak la. Biasanya bila stock market tiba2 buat hal yg teruk, tu tanda2 economic crisis akan berlaku",e59385a1-3c2,negative,cm
krisis ekonomi economic crisis _output1,Selalunya program bersamamu ni keluarga auu... Tapi kali ni rakan bersama rakan seperjuangan.. hahahaha sedih betul kehidupan di alam fana dengan ekonomi malaysia yg mengalami krisis entah apa apa... @4c20f6bd-712 @673c7451-0b1 @e3438646-661 @cd22314c-283 #lawak @a16c23a6-198 https://t.co/B2JCoxI683,d5b4805d-434,negative,my
krisis ekonomi economic crisis _output1,"Then an economic crisis shifted the balance in Asia. Japan’s economy began to falter. 9/11 happened, and abruptly, the whole honeymoon phase ended. Jingoistic speeches helped Bush get re-elected, anti-Muslim sentiment grew. The Middle East burnt, triggering a refugee crisis.",cd60ba4b-af8,neutral,en
krisis ekonomi economic crisis _output1,"[ Kerana Wang Keluarga Binasa ] Satu kajian di US mendapati bahawa kadar penceraian seiring dengan naik turun ekonomi negara. Ketika negara dilanda krisis ekonomi, tahap perceraian meningkat.",ba2a392a-b69,negative,my
krisis ekonomi economic crisis _output1,"Aku tgk interview Maku tadi, dia cerita pasal crisis yang melanda Argentina tahun 2001. Aku pun macam, hah what?? Sebab that year aku ingat cause of tragedi 11 Sept, Osama Laden yada yada je. Technically is about depression year for Argentina. Krisis ekonomi yg teruk ye.",eaaafc1e-c74,negative,cm
krisis ekonomi economic crisis _output1,2027 ni krisis ekonomi eh ?,26879f26-e06,neutral,my
krisis ekonomi economic crisis _output1,Hari ini beliau merupakan penghantar pizza di Florida dengan bayaran sejam RM26.60. Ketika ditemurah oleh TV beliau nyatakan bahawa beliau tiada simpanan kerana hidup untuk dinikmati. Beliau tidak percaya kepada krisis ekonomi.,ba2a392a-b69,neutral,my
krisis ekonomi economic crisis _output1,cerita ni based on krisis ekonomi 1997,657d9199-250,neutral,cm
krisis ekonomi economic crisis _output1,"In any economic crisis , apa yang kerajaan or central bank akan buat ? Stimulate demand . Rendahkan rate untuk orang berbelanja ( demand ) . Bagi helikopter money dekat orang ( demand ) . Buat megasale ( demand ) , naikkan consumer confidence ( demand )",fc69ac3d-241,neutral,cm
krisis ekonomi economic crisis _output1,"Mereka lupa ejen pembina tamadun adalah bahasa dan sistem tulisan. Mereka bilang bahasa tiada nilai ekonomi, tulisan hanya simbolik. Apalah guna kemajuan tanpa identiti. Krisis dalam pemikiran kritis",b40925a1-fc4,neutral,my
krisis ekonomi economic crisis _output1,"Jika Berniaga itu susah atau berisiko tinggi, mengapa apabila mereka menghadapi situasi getir seperti di bawah baru nak berniaga? 1. Di buang kerja 2. Nak buat Extra Income 3. Krisis ekonomi 4. Bila dah Bersara 5. Ada masalah di tempat kerja #theceolife #Infinity7 https://t.co/m8I2W5ND8f",c4bca21f-827,positive,cm
krisis ekonomi economic crisis _output1,Zaman skrg ni korek taik hidung then makan pun sedap sebab krisis ekonomi negara yang semakin meningkat.,4392425c-daa,negative,cm
krisis ekonomi economic crisis _output1,"I know a CEO, masa ada krisis ekonomi and the parent company had to fire so many workers, he suggested why not lowerkan gaji all the bosses so that they dont have to fire so many people https://t.co/X8emtaOIUL",fe0669b8-28d,neutral,cm
krisis ekonomi economic crisis _output1,Kerajaan baru hari tu janji lebih banyak peluang perkerjaan tapi dah kenapa makin ramai yang kena buang kerja ni? Deja vu krisis ekonomi 1999?,30b672a8-6c5,negative,cm
krisis ekonomi economic crisis _output1,"The state of medium waged employment have always been a rough patch in Malaysia ever since it's independence, but gain some footing during early 2000s after the economic crisis of 1998.",e01c4bcb-c61,neutral,en
krisis ekonomi economic crisis _output1,"1. Krisis Sg Kim Kim 2. Lawatan ke Batam, Indonesia ketika krisis Sg Kim Kim 3. Menerima 120 saman daripada penduduk Pasir Gunang 4. Kegagalan mengemukakan pelan tindakan ekonomi negeri",91fcb517-572,negative,my
krisis ekonomi economic crisis _output1,Tak ada rasa nk pegi bukti layang2 tu sebab ada krisis ekonomi kot. Hahahahaha,4886b3e0-45b,negative,my
krisis ekonomi economic crisis _output1,"Dalam keadaan krisis ekonomi dan political yang teruk, nak dapat satu job sebulan pun susah, rasa macam nak balik kampung tanam sayur https://t.co/uS8VznE0NT",7d0cad42-b9d,negative,my
krisis ekonomi economic crisis _output1,"@a1c2281a-533 Kalau tak terjual, memang dia bagi impact economic recessions. If too much supply vs demand, credit crisis akan jadi. So inisiatif ni dia mcm gov tak tlg ni mati mak, kalau tolong kena kata ja haha",4f67c2a8-180,negative,cm
krisis ekonomi economic crisis _output1,"Historically, high inflation was the bane of the Turkish economy. The country experienced series of triple-digit inflation throughout the 70s and 80s & a deep economic crisis in the 90s. Erdogan's economic reforms put the economy on a stable growth path, which made him popular.",cd60ba4b-af8,neutral,en
krisis ekonomi economic crisis _output1,krisis ekonomi telah bermula,add48aab-1ea,neutral,my
krisis ekonomi economic crisis _output2,"“Sekiranya krisis ekonomi terus melemahkan ekonomi koloni tani di Asia Tenggara, Asia Selatan dan sub-sahara: apakah realiti novel Ranjau Sepanjang Jalan (1966) akan berulang lagi?” https://t.co/iJSIqDJ4ET",eb4c01fc-db9,neutral,my
krisis ekonomi economic crisis _output2,"@dc7ab7df-b06 Sewa rumah, barang dapur, barang anak, loan kereta, loan rumah, bil eletrik, bil telefon, bil wifi. Dengan bermodalkan gaji hanya berapa ja di sabah ni, basic 1.2k. Sekarang lagi krisis ekonomi, unpaid leave. Nangis tiap malam fikir, sampai satu tahap mau jual kereta 😔😔",064a8fce-c41,negative,cm
krisis ekonomi economic crisis _output2,"Good to see PM Muhyiddin today. Grateful for his good wishes for @7af660c9-95c We discussed economic and human impacts of the Covid crisis, and our strong bilateral relations. We will need to work together to recover from the crisis @8e255302-340 https://t.co/JhhxkNJhOK",2575e30e-d7e,positive,en
krisis ekonomi economic crisis _output2,@7fcf25a5-e47 Lol semua org tau kontroversi pintu belakang ni. Tapi eloklah dari dapat kat bekas banduan mcm bang non tu. Nak pulak tgh krisis ekonomi global mcm ni silap dia nak jual lagi negara ni kat imf mcm dulu 🤣,7315f84d-427,negative,my
